,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.37850514,0.62149495,1,0,False,FP
1,0.8105668,0.18943314,0,0,True,TN
2,0.8127381,0.18726183,0,0,True,TN
3,0.8127381,0.18726183,0,0,True,TN
4,0.8127381,0.18726183,0,1,False,FN
5,0.526904,0.473096,0,0,True,TN
6,0.7065871,0.2934129,0,1,False,FN
7,0.26912805,0.730872,1,0,False,FP
8,0.35686693,0.6431331,1,1,True,TP
9,0.8127381,0.18726183,0,1,False,FN
10,0.2217034,0.77829665,1,0,False,FP
11,0.4167917,0.5832082,1,0,False,FP
12,0.3382045,0.6617955,1,0,False,FP
13,0.5736511,0.4263489,0,0,True,TN
14,0.38308835,0.61691165,1,1,True,TP
15,0.26920688,0.73079306,1,1,True,TP
16,0.47005948,0.5299406,1,0,False,FP
17,0.3712598,0.6287402,1,0,False,FP
18,0.8127381,0.18726183,0,1,False,FN
19,0.6131552,0.3868448,0,1,False,FN
20,0.98279953,0.017200407,0,0,True,TN
21,0.8127381,0.18726183,0,1,False,FN
22,0.6755039,0.32449612,0,0,True,TN
23,0.9705546,0.02944546,0,1,False,FN
24,0.543029,0.45697093,0,0,True,TN
25,0.65169775,0.3483022,0,1,False,FN
26,0.8127381,0.18726183,0,1,False,FN
27,0.70687264,0.29312736,0,0,True,TN
28,0.5169216,0.48307842,0,0,True,TN
29,0.8127381,0.18726183,0,0,True,TN
30,0.79580575,0.20419417,0,1,False,FN
31,0.8127381,0.18726183,0,0,True,TN
32,0.8127381,0.18726183,0,1,False,FN
33,0.8127381,0.18726183,0,0,True,TN
34,0.9492059,0.05079407,0,0,True,TN
35,0.9024721,0.09752791,0,0,True,TN
36,0.8127381,0.18726183,0,1,False,FN
37,0.82482165,0.17517836,0,0,True,TN
38,0.38010174,0.6198982,1,1,True,TP
39,0.8127381,0.18726183,0,0,True,TN
40,0.67754084,0.3224592,0,0,True,TN
41,0.34871194,0.651288,1,0,False,FP
42,0.8127381,0.18726183,0,0,True,TN
43,0.8127381,0.18726183,0,0,True,TN
44,0.8127381,0.18726183,0,0,True,TN
45,0.8127381,0.18726183,0,1,False,FN
46,0.34109902,0.658901,1,1,True,TP
47,0.8127381,0.18726183,0,1,False,FN
48,0.99919826,0.0008017944,0,0,True,TN
49,0.6563278,0.34367216,0,0,True,TN
50,0.2504579,0.7495421,1,1,True,TP
51,0.34478444,0.65521556,1,1,True,TP
52,0.9066639,0.093336016,0,0,True,TN
53,0.8127381,0.18726183,0,0,True,TN
54,0.57853854,0.4214615,0,1,False,FN
55,0.9609192,0.03908089,0,0,True,TN
56,0.8127381,0.18726183,0,0,True,TN
57,0.8127381,0.18726183,0,0,True,TN
58,0.8127381,0.18726183,0,0,True,TN
59,0.4211524,0.5788475,1,1,True,TP
60,0.9974445,0.0025554711,0,0,True,TN
61,0.9967715,0.0032284015,0,0,True,TN
62,0.48119083,0.51880914,1,1,True,TP
63,0.545357,0.45464307,0,0,True,TN
64,0.33796304,0.66203696,1,1,True,TP
65,0.91607225,0.08392766,0,1,False,FN
66,0.8127381,0.18726183,0,0,True,TN
67,0.6390953,0.36090466,0,1,False,FN
68,0.8127381,0.18726183,0,1,False,FN
69,0.47424367,0.5257564,1,0,False,FP
70,0.8127381,0.18726183,0,0,True,TN
71,0.8127381,0.18726183,0,0,True,TN
72,0.6587082,0.34129173,0,1,False,FN
73,0.93902534,0.060974546,0,1,False,FN
74,0.7400926,0.25990742,0,0,True,TN
75,0.36534742,0.63465255,1,0,False,FP
76,0.95060754,0.0493925,0,0,True,TN
77,0.8127381,0.18726183,0,0,True,TN
78,0.33728242,0.6627176,1,0,False,FP
79,0.863082,0.1369179,0,0,True,TN
80,0.92814696,0.07185308,0,0,True,TN
81,0.97136444,0.028635534,0,0,True,TN
82,0.7526618,0.24733824,0,0,True,TN
83,0.8127381,0.18726183,0,1,False,FN
84,0.8426952,0.15730488,0,0,True,TN
85,0.39364126,0.6063587,1,1,True,TP
86,0.98304605,0.01695401,0,0,True,TN
87,0.5897606,0.4102393,0,1,False,FN
88,0.9535396,0.04646042,0,0,True,TN
89,0.8127381,0.18726183,0,1,False,FN
90,0.28864184,0.7113581,1,0,False,FP
91,0.91793704,0.08206289,0,0,True,TN
92,0.7400926,0.25990742,0,0,True,TN
93,0.8127381,0.18726183,0,0,True,TN
94,0.57307214,0.42692792,0,0,True,TN
95,0.535132,0.46486783,0,1,False,FN
