,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.9978941,0.0021059609,0,1,False,FN
1,4.959952e-06,0.99999493,1,0,False,FP
2,0.010375293,0.98962474,1,0,False,FP
3,0.5962317,0.4037682,0,0,True,TN
4,2.070551e-09,0.99999994,1,0,False,FP
5,1.7062019e-05,0.9999829,1,1,True,TP
6,2.0053474e-05,0.9999799,1,1,True,TP
7,0.9747874,0.02521265,0,0,True,TN
8,0.20355095,0.79644907,1,0,False,FP
9,0.99800247,0.0019975032,0,0,True,TN
10,0.93275535,0.06724468,0,0,True,TN
11,0.99999994,7.427257e-09,0,0,True,TN
12,0.019588295,0.98041165,1,0,False,FP
13,0.999999,9.621931e-07,0,0,True,TN
14,0.9977146,0.002285373,0,1,False,FN
15,0.9999991,8.709768e-07,0,1,False,FN
16,0.9891796,0.010820404,0,0,True,TN
17,0.03945998,0.96053994,1,0,False,FP
18,0.97470117,0.02529876,0,1,False,FN
19,0.5962317,0.4037682,0,0,True,TN
20,0.037699725,0.9623002,1,0,False,FP
21,0.016075933,0.98392403,1,0,False,FP
22,5.355017e-11,0.99999994,1,0,False,FP
23,0.44952595,0.5504741,1,0,False,FP
24,1.3579613e-05,0.99998635,1,0,False,FP
25,1.0705475e-06,0.99999887,1,1,True,TP
26,0.99999994,2.0152572e-18,0,0,True,TN
27,0.321174,0.6788259,1,0,False,FP
28,0.022087717,0.97791237,1,1,True,TP
29,0.037699725,0.9623002,1,1,True,TP
30,0.9904534,0.009546572,0,0,True,TN
31,0.6343632,0.36563677,0,0,True,TN
32,0.10712121,0.8928788,1,0,False,FP
33,0.94045633,0.05954373,0,0,True,TN
34,0.9268519,0.073148005,0,0,True,TN
35,0.9999861,1.3796628e-05,0,0,True,TN
36,0.0026795247,0.9973204,1,1,True,TP
37,0.9876165,0.012383564,0,0,True,TN
38,0.321174,0.6788259,1,0,False,FP
39,0.0014253658,0.9985746,1,0,False,FP
40,0.99334615,0.006653779,0,0,True,TN
41,0.9999998,1.1727668e-07,0,1,False,FN
42,0.010869325,0.9891307,1,1,True,TP
43,0.9669807,0.033019256,0,0,True,TN
44,0.002961792,0.9970382,1,1,True,TP
45,2.650147e-06,0.9999973,1,1,True,TP
46,0.054510612,0.9454894,1,0,False,FP
47,0.7353183,0.2646818,0,1,False,FN
48,0.0050441767,0.99495584,1,0,False,FP
49,0.98400694,0.015993036,0,0,True,TN
50,9.070201e-07,0.999999,1,0,False,FP
51,2.5231024e-05,0.99997467,1,0,False,FP
52,0.9999983,1.6546834e-06,0,0,True,TN
53,1.705208e-05,0.9999829,1,1,True,TP
54,7.1285516e-10,0.99999994,1,1,True,TP
55,0.99999994,2.5558794e-15,0,1,False,FN
56,0.99999994,2.7230405e-11,0,0,True,TN
57,0.0034842787,0.9965158,1,1,True,TP
58,0.00021174278,0.9997883,1,0,False,FP
59,0.9996909,0.00030919266,0,0,True,TN
60,0.00015471793,0.99984527,1,1,True,TP
61,0.17764883,0.8223512,1,0,False,FP
62,3.149335e-05,0.99996847,1,1,True,TP
63,2.1484722e-05,0.9999785,1,1,True,TP
64,0.9999986,1.3251226e-06,0,0,True,TN
65,0.9999998,8.809532e-08,0,1,False,FN
66,0.99999994,1.8079131e-10,0,0,True,TN
67,6.2694526e-05,0.99993724,1,0,False,FP
68,0.5962317,0.4037682,0,1,False,FN
69,2.2268513e-11,0.99999994,1,0,False,FP
70,0.99979234,0.00020758974,0,0,True,TN
71,0.99999994,6.3011497e-12,0,1,False,FN
72,0.012845414,0.9871546,1,1,True,TP
73,0.98908705,0.010913024,0,1,False,FN
74,0.010392159,0.9896079,1,1,True,TP
75,0.75850785,0.24149208,0,1,False,FN
76,0.9756283,0.024371635,0,0,True,TN
77,0.8852799,0.11472013,0,0,True,TN
78,3.102681e-06,0.99999684,1,1,True,TP
79,0.9998548,0.00014520217,0,1,False,FN
80,0.99933296,0.0006670045,0,0,True,TN
81,5.8697857e-05,0.9999413,1,0,False,FP
82,0.9947186,0.005281354,0,0,True,TN
83,0.00034829832,0.9996517,1,0,False,FP
84,0.6604825,0.3395174,0,0,True,TN
85,0.5962317,0.4037682,0,1,False,FN
86,3.3060074e-12,0.99999994,1,1,True,TP
87,0.9999992,6.862257e-07,0,0,True,TN
88,0.34611166,0.65388834,1,0,False,FP
89,6.0402494e-10,0.99999994,1,1,True,TP
90,0.5962317,0.4037682,0,1,False,FN
91,0.8778645,0.12213554,0,1,False,FN
92,0.0048271352,0.9951729,1,0,False,FP
93,0.22681399,0.773186,1,0,False,FP
94,0.2908542,0.7091457,1,1,True,TP
95,0.990581,0.009419084,0,0,True,TN
96,3.8579334e-08,0.99999994,1,1,True,TP
97,0.99999994,2.2188241e-16,0,0,True,TN
98,0.99431884,0.0056811753,0,1,False,FN
99,0.024373611,0.9756263,1,0,False,FP
100,0.99974,0.00026006668,0,0,True,TN
101,0.9979896,0.0020103066,0,1,False,FN
102,0.99999994,2.0996413e-10,0,1,False,FN
103,2.4453648e-05,0.9999755,1,1,True,TP
104,0.99251056,0.007489398,0,1,False,FN
105,0.9999445,5.539064e-05,0,0,True,TN
106,2.7565538e-05,0.9999724,1,0,False,FP
107,0.12630779,0.8736922,1,0,False,FP
108,0.33320948,0.66679054,1,1,True,TP
109,0.029909614,0.97009027,1,0,False,FP
110,0.7627179,0.23728208,0,0,True,TN
111,0.99998087,1.9114585e-05,0,0,True,TN
112,0.99999946,4.6933474e-07,0,0,True,TN
113,2.2773918e-05,0.9999772,1,1,True,TP
114,0.9911028,0.008897147,0,1,False,FN
115,0.9995516,0.00044834102,0,1,False,FN
116,0.9991693,0.0008306808,0,0,True,TN
117,0.92772156,0.07227837,0,0,True,TN
118,0.0014248156,0.9985752,1,0,False,FP
119,0.47007117,0.5299289,1,0,False,FP
120,0.11734163,0.8826584,1,0,False,FP
121,3.3078305e-08,0.99999994,1,1,True,TP
122,0.99999994,3.9380624e-16,0,1,False,FN
123,0.99999934,6.001005e-07,0,1,False,FN
124,0.00024994122,0.99975014,1,1,True,TP
125,0.037699725,0.9623002,1,1,True,TP
126,0.00020034025,0.9997997,1,1,True,TP
127,0.5458636,0.4541364,0,0,True,TN
128,0.9652029,0.034797028,0,1,False,FN
129,0.7927669,0.20723304,0,1,False,FN
130,0.9997792,0.00022073468,0,0,True,TN
131,0.99997455,2.5365185e-05,0,0,True,TN
132,0.9936614,0.0063384855,0,0,True,TN
133,0.4181325,0.5818675,1,1,True,TP
134,1.4627209e-08,0.99999994,1,1,True,TP
135,0.031450447,0.9685496,1,0,False,FP
136,0.9998617,0.0001382206,0,1,False,FN
137,6.283579e-05,0.9999371,1,0,False,FP
138,0.002686898,0.99731314,1,1,True,TP
139,0.99912894,0.0008709726,0,0,True,TN
140,0.9226953,0.077304706,0,1,False,FN
141,1.5804007e-10,0.99999994,1,1,True,TP
142,0.0023438435,0.99765605,1,0,False,FP
143,0.9999959,4.1003264e-06,0,0,True,TN
144,0.011288442,0.9887116,1,1,True,TP
145,0.4256857,0.5743144,1,1,True,TP
146,0.076115996,0.923884,1,1,True,TP
147,0.99999994,2.1213241e-08,0,1,False,FN
148,0.97712004,0.022879908,0,1,False,FN
149,3.2512522e-05,0.9999674,1,0,False,FP
150,0.9910917,0.008908294,0,1,False,FN
151,0.7921076,0.20789245,0,0,True,TN
152,1.4182651e-05,0.9999858,1,0,False,FP
153,0.59623176,0.40376827,0,0,True,TN
154,0.99884593,0.0011540944,0,1,False,FN
155,0.9999962,3.7759182e-06,0,0,True,TN
156,0.07756479,0.92243516,1,0,False,FP
157,0.59623176,0.40376827,0,0,True,TN
158,1.6942998e-07,0.9999999,1,0,False,FP
