,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.5486733,0.45132664,0,0,True,TN
1,0.6596317,0.3403683,0,0,True,TN
2,0.5486733,0.45132664,0,0,True,TN
3,0.5486733,0.45132664,0,0,True,TN
4,0.5486733,0.45132664,0,1,False,FN
5,0.5486733,0.45132664,0,1,False,FN
6,0.035574824,0.9644252,1,1,True,TP
7,0.42682922,0.5731707,1,1,True,TP
8,0.9406502,0.05934972,0,0,True,TN
9,0.5486733,0.45132664,0,1,False,FN
10,0.18768896,0.81231105,1,0,False,FP
11,0.361318,0.638682,1,1,True,TP
12,0.5486733,0.45132664,0,1,False,FN
13,0.123108625,0.87689143,1,0,False,FP
14,0.123108625,0.87689143,1,1,True,TP
15,0.15854768,0.8414523,1,1,True,TP
16,0.12395004,0.87604994,1,1,True,TP
17,0.01650582,0.9834941,1,1,True,TP
18,0.5486733,0.45132664,0,1,False,FN
19,0.35024092,0.649759,1,1,True,TP
20,0.17711957,0.8228803,1,0,False,FP
21,0.811541,0.18845887,0,1,False,FN
22,0.9370134,0.06298665,0,0,True,TN
23,0.17940445,0.82059544,1,1,True,TP
24,0.123108625,0.87689143,1,0,False,FP
25,0.13912143,0.86087847,1,1,True,TP
26,0.5486733,0.45132664,0,1,False,FN
27,0.18127114,0.8187289,1,0,False,FP
28,0.12690859,0.8730914,1,0,False,FP
29,0.8465282,0.15347178,0,1,False,FN
30,0.22689255,0.77310735,1,1,True,TP
31,0.5486733,0.45132664,0,0,True,TN
32,0.5486733,0.45132664,0,1,False,FN
33,0.5486733,0.45132664,0,0,True,TN
34,0.5486733,0.45132664,0,0,True,TN
35,0.34654254,0.6534574,1,0,False,FP
36,0.5486733,0.45132664,0,0,True,TN
37,7.9990765e-05,0.99991995,1,0,False,FP
38,0.1279722,0.8720278,1,0,False,FP
39,0.005830368,0.9941697,1,0,False,FP
40,0.13396323,0.8660367,1,0,False,FP
41,0.035143282,0.9648566,1,1,True,TP
42,0.5486733,0.45132664,0,1,False,FN
43,0.5486733,0.45132664,0,1,False,FN
44,0.5486733,0.45132664,0,0,True,TN
45,0.5486733,0.45132664,0,1,False,FN
46,0.8202144,0.17978552,0,0,True,TN
47,0.5486733,0.45132664,0,1,False,FN
48,0.94153666,0.05846326,0,1,False,FN
49,0.43285066,0.5671493,1,0,False,FP
50,0.07957023,0.9204297,1,1,True,TP
51,0.13513885,0.8648611,1,1,True,TP
52,0.29985595,0.700144,1,1,True,TP
53,0.855871,0.14412904,0,1,False,FN
54,0.123108625,0.87689143,1,1,True,TP
55,0.8913962,0.10860377,0,1,False,FN
56,0.5486733,0.45132664,0,0,True,TN
57,0.036825307,0.9631747,1,1,True,TP
58,0.5486733,0.45132664,0,1,False,FN
59,0.12527056,0.8747294,1,0,False,FP
60,0.9640096,0.035990402,0,0,True,TN
61,0.9908638,0.009136098,0,1,False,FN
62,0.5486733,0.45132664,0,0,True,TN
63,0.70584106,0.29415885,0,1,False,FN
64,0.99454963,0.0054503214,0,1,False,FN
65,0.16118309,0.8388169,1,0,False,FP
66,0.5486733,0.45132664,0,0,True,TN
67,0.5486733,0.45132664,0,0,True,TN
68,0.5486733,0.45132664,0,0,True,TN
69,0.123108625,0.87689143,1,1,True,TP
70,0.5486733,0.45132664,0,1,False,FN
71,0.5486733,0.45132664,0,1,False,FN
72,0.9974683,0.0025316724,0,1,False,FN
73,0.0012288862,0.9987712,1,1,True,TP
74,0.15286492,0.8471351,1,0,False,FP
75,0.08925207,0.91074795,1,0,False,FP
76,0.020315345,0.97968465,1,0,False,FP
77,0.32446632,0.6755337,1,0,False,FP
78,0.083280906,0.9167189,1,0,False,FP
79,0.03737156,0.9626285,1,1,True,TP
80,0.123108625,0.87689143,1,1,True,TP
81,0.2488469,0.75115305,1,1,True,TP
82,0.7306604,0.26933953,0,1,False,FN
83,0.5486733,0.45132664,0,0,True,TN
84,0.71935976,0.28064018,0,0,True,TN
85,0.0026606927,0.9973393,1,1,True,TP
86,0.062308203,0.9376918,1,1,True,TP
87,0.12647529,0.8735247,1,1,True,TP
88,0.93525743,0.0647425,0,1,False,FN
89,0.5486733,0.45132664,0,0,True,TN
90,0.72282594,0.27717397,0,0,True,TN
91,0.7857195,0.21428059,0,1,False,FN
92,0.15286492,0.8471351,1,0,False,FP
93,0.5486733,0.45132664,0,0,True,TN
94,0.23368566,0.7663144,1,0,False,FP
95,0.5486733,0.45132664,0,1,False,FN
96,0.5486733,0.45132664,0,1,False,FN
97,0.9496183,0.050381757,0,1,False,FN
98,0.123108625,0.87689143,1,1,True,TP
99,0.8077181,0.19228193,0,0,True,TN
100,0.123108625,0.87689143,1,1,True,TP
101,0.9595438,0.04045625,0,0,True,TN
102,0.0009168753,0.99908316,1,1,True,TP
103,0.24935013,0.7506498,1,0,False,FP
104,0.39461187,0.60538805,1,0,False,FP
105,0.5486733,0.45132664,0,0,True,TN
106,0.5707549,0.42924514,0,1,False,FN
107,0.12656672,0.8734333,1,1,True,TP
108,0.5486733,0.45132664,0,1,False,FN
109,0.5486733,0.45132664,0,1,False,FN
110,0.123108625,0.87689143,1,1,True,TP
111,0.47241554,0.52758443,1,0,False,FP
112,0.9999835,1.64042e-05,0,0,True,TN
113,0.85223585,0.1477641,0,0,True,TN
114,0.84953755,0.15046243,0,1,False,FN
115,0.48017275,0.51982725,1,0,False,FP
116,0.0011559019,0.9988441,1,0,False,FP
117,0.5486733,0.45132664,0,0,True,TN
118,0.00034154422,0.99965847,1,0,False,FP
119,0.5486733,0.45132664,0,0,True,TN
120,0.5486733,0.45132664,0,1,False,FN
121,0.000164663,0.99983525,1,1,True,TP
122,0.16743866,0.8325613,1,0,False,FP
123,0.5486733,0.45132664,0,1,False,FN
124,0.124143675,0.87585634,1,0,False,FP
125,0.7592601,0.24073985,0,1,False,FN
126,0.008987102,0.9910129,1,1,True,TP
127,0.5486733,0.45132664,0,1,False,FN
128,0.5486733,0.45132664,0,0,True,TN
129,0.7723606,0.22763938,0,1,False,FN
130,0.5986299,0.40137002,0,1,False,FN
131,0.5486733,0.45132664,0,0,True,TN
132,0.66455203,0.33544797,0,1,False,FN
133,0.5486733,0.45132664,0,0,True,TN
134,0.1564966,0.8435033,1,1,True,TP
135,0.99485844,0.0051415525,0,0,True,TN
136,7.3375973e-06,0.99999255,1,0,False,FP
137,0.5486733,0.45132664,0,0,True,TN
138,0.5486733,0.45132664,0,1,False,FN
139,0.8981456,0.10185445,0,1,False,FN
140,0.6338965,0.36610338,0,1,False,FN
141,0.123108625,0.87689143,1,1,True,TP
142,0.011090972,0.988909,1,1,True,TP
143,0.46098652,0.5390135,1,1,True,TP
144,0.5486733,0.45132664,0,1,False,FN
145,0.7831653,0.21683474,0,1,False,FN
146,0.5486733,0.45132664,0,0,True,TN
147,0.5486733,0.45132664,0,1,False,FN
148,0.6604306,0.3395693,0,0,True,TN
149,0.21122888,0.78877115,1,1,True,TP
150,0.04779421,0.9522057,1,1,True,TP
151,0.029816864,0.9701831,1,1,True,TP
152,0.54867333,0.4513267,0,1,False,FN
153,0.6336033,0.36639675,0,1,False,FN
154,0.9999279,7.216008e-05,0,1,False,FN
155,0.54867333,0.4513267,0,1,False,FN
156,0.99173534,0.008264721,0,1,False,FN
157,0.12860107,0.8713989,1,1,True,TP
158,0.99806863,0.0019313912,0,1,False,FN
