,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.99999994,6.097455e-10,0,1,False,FN
1,4.5044317e-08,0.99999994,1,0,False,FP
2,0.0018953426,0.99810463,1,1,True,TP
3,0.5690818,0.43091822,0,1,False,FN
4,0.3266021,0.6733978,1,1,True,TP
5,0.9999997,2.1983818e-07,0,0,True,TN
6,0.91214156,0.08785836,0,1,False,FN
7,0.69864315,0.30135688,0,0,True,TN
8,0.99978065,0.0002192699,0,0,True,TN
9,0.9932739,0.00672604,0,0,True,TN
10,0.00849576,0.9915042,1,1,True,TP
11,0.9999996,3.4126248e-07,0,0,True,TN
12,0.99999946,5.1219007e-07,0,0,True,TN
13,0.99999994,2.3023547e-12,0,0,True,TN
14,0.00020999939,0.99978995,1,1,True,TP
15,0.9999992,7.301756e-07,0,0,True,TN
16,0.99999565,4.3274545e-06,0,1,False,FN
17,3.45706e-06,0.9999965,1,0,False,FP
18,0.0036158676,0.9963842,1,1,True,TP
19,0.5690818,0.43091822,0,0,True,TN
20,0.9999998,1.6850309e-07,0,0,True,TN
21,0.4477655,0.55223453,1,0,False,FP
22,0.0028663,0.99713373,1,1,True,TP
23,0.9467528,0.0532472,0,0,True,TN
24,0.43315086,0.56684905,1,1,True,TP
25,1.5399537e-06,0.9999984,1,0,False,FP
26,4.0796945e-13,0.99999994,1,1,True,TP
27,0.96430045,0.03569947,0,0,True,TN
28,0.99209654,0.007903417,0,0,True,TN
29,0.99850357,0.0014963597,0,0,True,TN
30,0.9979319,0.002068105,0,0,True,TN
31,0.99987173,0.0001283694,0,0,True,TN
32,7.748469e-07,0.9999992,1,0,False,FP
33,0.9327244,0.067275606,0,0,True,TN
34,8.834149e-08,0.9999998,1,0,False,FP
35,0.4477655,0.55223453,1,0,False,FP
36,0.33068547,0.6693145,1,1,True,TP
37,0.9999942,5.729756e-06,0,1,False,FN
38,0.96430045,0.03569947,0,0,True,TN
39,0.94047034,0.05952967,0,0,True,TN
40,0.98671925,0.013280791,0,0,True,TN
41,5.6442725e-13,0.99999994,1,1,True,TP
42,0.9845191,0.015480877,0,1,False,FN
43,0.9995516,0.0004483628,0,1,False,FN
44,0.11432818,0.88567185,1,0,False,FP
45,3.476447e-06,0.9999965,1,1,True,TP
46,0.4477655,0.55223453,1,0,False,FP
47,1.2464087e-11,0.99999994,1,1,True,TP
48,0.9999493,5.0645296e-05,0,0,True,TN
49,0.00010383381,0.9998961,1,1,True,TP
50,1.5847301e-06,0.9999984,1,1,True,TP
51,0.9997561,0.00024398939,0,1,False,FN
52,5.9263416e-06,0.999994,1,1,True,TP
53,0.9995882,0.00041187147,0,0,True,TN
54,0.9999972,2.756371e-06,0,0,True,TN
55,0.9999998,1.1932318e-07,0,1,False,FN
56,0.9999648,3.5157005e-05,0,1,False,FN
57,3.3276752e-12,0.99999994,1,1,True,TP
58,0.9989256,0.0010743374,0,0,True,TN
59,0.99999434,5.6377467e-06,0,1,False,FN
60,0.013403994,0.986596,1,1,True,TP
