,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.9004153,0.09958461,0,1,False,FN
1,0.57591987,0.42407995,0,0,True,TN
2,0.80728847,0.19271155,0,1,False,FN
3,0.9416919,0.05830813,0,1,False,FN
4,0.9969474,0.0030526945,0,1,False,FN
5,0.97074753,0.029252527,0,0,True,TN
6,0.99993986,6.0059214e-05,0,1,False,FN
7,0.7327195,0.2672805,0,0,True,TN
8,0.42505285,0.5749471,1,0,False,FP
9,0.7919654,0.20803441,0,0,True,TN
10,0.9202397,0.07976024,0,0,True,TN
11,0.9917015,0.008298514,0,0,True,TN
12,0.97549593,0.02450401,0,0,True,TN
13,0.9482402,0.05175978,0,0,True,TN
14,1.8946972e-07,0.9999997,1,1,True,TP
15,0.0013949036,0.998605,1,0,False,FP
16,0.8496107,0.15038934,0,0,True,TN
17,0.9450597,0.05494013,0,0,True,TN
18,0.96603584,0.033964142,0,1,False,FN
19,0.9416919,0.05830813,0,0,True,TN
20,0.9877567,0.012243305,0,0,True,TN
21,0.8502612,0.14973877,0,0,True,TN
22,0.9999053,9.4628595e-05,0,1,False,FN
23,0.98688006,0.013119969,0,0,True,TN
24,0.002046606,0.9979534,1,1,True,TP
25,0.95500237,0.04499766,0,1,False,FN
26,0.0016635569,0.9983365,1,1,True,TP
27,0.9046574,0.0953426,0,0,True,TN
28,0.9221791,0.077820845,0,0,True,TN
29,0.9993981,0.0006018342,0,0,True,TN
30,0.65826243,0.34173757,0,1,False,FN
31,0.9999017,9.823626e-05,0,0,True,TN
32,0.9863233,0.013676625,0,0,True,TN
33,0.5922824,0.40771756,0,1,False,FN
34,0.020950122,0.9790498,1,0,False,FP
35,0.98228264,0.017717294,0,0,True,TN
36,0.055252623,0.94474727,1,1,True,TP
37,0.7740736,0.2259264,0,0,True,TN
38,0.9046574,0.0953426,0,0,True,TN
39,0.045036342,0.9549637,1,1,True,TP
40,0.56602,0.43397993,0,0,True,TN
41,0.009507293,0.99049276,1,0,False,FP
42,0.90273666,0.0972633,0,1,False,FN
43,0.97067857,0.02932143,0,1,False,FN
44,0.04781242,0.95218754,1,0,False,FP
45,0.9888919,0.011107912,0,0,True,TN
46,0.93240553,0.06759452,0,0,True,TN
47,0.4309394,0.56906056,1,1,True,TP
48,0.0015212052,0.99847883,1,0,False,FP
49,0.43080014,0.5691998,1,0,False,FP
50,0.8452829,0.15471709,0,1,False,FN
51,0.9974595,0.0025405032,0,0,True,TN
52,0.0025439302,0.9974562,1,0,False,FP
53,0.800309,0.19969085,0,0,True,TN
54,0.9370424,0.062957525,0,0,True,TN
55,0.9959211,0.00407887,0,1,False,FN
56,0.9996532,0.0003468235,0,1,False,FN
57,0.99989015,0.00010981476,0,1,False,FN
58,0.33557662,0.66442335,1,0,False,FP
