,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.99999064,9.332602e-06,0,0,True,TN
1,0.99884206,0.0011579777,0,0,True,TN
2,0.31681013,0.6831899,1,0,False,FP
3,0.9950238,0.004976184,0,0,True,TN
4,0.99776787,0.0022321066,0,1,False,FN
5,0.99999994,1.519715e-13,0,0,True,TN
6,0.0055975555,0.9944024,1,1,True,TP
7,0.9999004,9.957248e-05,0,0,True,TN
8,0.9941112,0.0058887927,0,0,True,TN
9,0.999968,3.196065e-05,0,1,False,FN
10,0.0049668998,0.99503314,1,1,True,TP
11,0.0005200105,0.99947995,1,0,False,FP
12,0.31681013,0.6831899,1,0,False,FP
13,0.99999946,4.4181428e-07,0,0,True,TN
14,0.7019266,0.29807332,0,1,False,FN
15,0.99999994,2.6962692e-11,0,0,True,TN
16,0.99991876,8.122958e-05,0,0,True,TN
17,0.0011746158,0.9988254,1,0,False,FP
18,0.009500393,0.9904996,1,1,True,TP
19,0.67937315,0.32062685,0,0,True,TN
20,0.9460429,0.05395713,0,0,True,TN
21,0.99999994,9.789498e-09,0,0,True,TN
22,0.99999994,2.9742848e-08,0,1,False,FN
23,1.9246917e-08,0.99999994,1,1,True,TP
24,0.009051269,0.99094874,1,0,False,FP
25,0.99995583,4.414316e-05,0,0,True,TN
26,0.99999994,9.262833e-10,0,0,True,TN
27,0.99741405,0.0025858185,0,0,True,TN
28,0.99999994,7.9122017e-13,0,0,True,TN
29,2.16848e-05,0.99997824,1,0,False,FP
30,8.068284e-05,0.99991924,1,0,False,FP
31,0.9928921,0.0071078846,0,1,False,FN
32,0.99999696,2.99133e-06,0,1,False,FN
33,0.99999994,3.585851e-09,0,1,False,FN
34,0.9460429,0.05395713,0,0,True,TN
35,0.99941576,0.0005842558,0,0,True,TN
36,0.99999875,1.1366437e-06,0,0,True,TN
37,0.99999994,7.914127e-11,0,0,True,TN
38,3.078066e-08,0.99999994,1,1,True,TP
39,0.0001256894,0.99987435,1,1,True,TP
40,0.99999994,2.3917894e-11,0,0,True,TN
41,0.86836845,0.13163152,0,0,True,TN
42,0.9985677,0.0014323286,0,1,False,FN
43,0.0010404136,0.99895954,1,1,True,TP
44,0.9999996,3.4932197e-07,0,1,False,FN
45,0.99999994,3.2716823e-08,0,0,True,TN
46,0.99999946,5.097502e-07,0,1,False,FN
47,0.9992177,0.0007824015,0,0,True,TN
48,0.61136526,0.38863465,0,1,False,FN
49,0.00010110968,0.99989885,1,0,False,FP
