,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.99999994,6.937475e-10,0,0,True,TN
1,0.6500954,0.34990454,0,0,True,TN
2,0.051595718,0.94840425,1,1,True,TP
3,0.8528747,0.14712541,0,1,False,FN
4,0.99999994,3.663698e-08,0,0,True,TN
5,0.8567451,0.14325488,0,1,False,FN
6,2.0110226e-06,0.9999979,1,0,False,FP
7,0.8567451,0.14325488,0,0,True,TN
8,0.8567451,0.14325488,0,0,True,TN
9,0.8567451,0.14325488,0,0,True,TN
10,0.85653985,0.1434601,0,1,False,FN
11,0.8567451,0.14325488,0,0,True,TN
12,0.8048493,0.19515066,0,1,False,FN
13,0.5011654,0.4988347,0,1,False,FN
14,0.8567451,0.14325488,0,1,False,FN
15,0.89261717,0.10738287,0,0,True,TN
16,0.050254174,0.9497458,1,1,True,TP
17,0.9996922,0.00030779472,0,1,False,FN
18,0.00024914253,0.999751,1,0,False,FP
19,0.8567451,0.14325488,0,1,False,FN
20,0.9778466,0.022153342,0,0,True,TN
21,0.99999994,3.484503e-11,0,0,True,TN
22,0.29488283,0.7051171,1,0,False,FP
23,0.10029258,0.89970756,1,0,False,FP
24,0.99999994,2.7124696e-12,0,0,True,TN
25,0.9993585,0.0006415781,0,1,False,FN
26,2.7793756e-06,0.9999972,1,1,True,TP
27,0.8567451,0.14325488,0,1,False,FN
28,2.4313922e-11,0.99999994,1,0,False,FP
29,0.15643512,0.84356487,1,1,True,TP
30,0.0006771374,0.99932283,1,1,True,TP
31,0.99999994,2.4570904e-10,0,0,True,TN
32,0.8567451,0.14325488,0,0,True,TN
33,0.45384437,0.54615563,1,0,False,FP
34,0.9778466,0.022153342,0,0,True,TN
35,0.9998931,0.0001068141,0,0,True,TN
36,0.9994296,0.0005704674,0,1,False,FN
37,0.9997214,0.0002786844,0,1,False,FN
38,0.8567451,0.14325488,0,1,False,FN
39,0.1624583,0.8375417,1,1,True,TP
40,0.8567451,0.14325488,0,0,True,TN
41,0.8567451,0.14325488,0,1,False,FN
42,0.030285047,0.9697148,1,1,True,TP
43,0.8567451,0.14325488,0,0,True,TN
44,0.8567451,0.14325488,0,1,False,FN
45,0.9997971,0.00020281342,0,0,True,TN
46,0.00033279395,0.99966717,1,1,True,TP
47,3.953213e-05,0.99996036,1,0,False,FP
48,0.8567451,0.14325488,0,0,True,TN
49,0.08840814,0.9115919,1,1,True,TP
50,8.2032145e-08,0.9999998,1,1,True,TP
51,0.8567451,0.14325488,0,1,False,FN
52,0.8567451,0.14325488,0,1,False,FN
53,0.99999994,2.6995409e-08,0,0,True,TN
54,0.88527757,0.11472253,0,0,True,TN
55,0.9999998,6.672462e-08,0,0,True,TN
56,0.8567451,0.14325488,0,1,False,FN
57,0.02258256,0.97741747,1,1,True,TP
58,0.9778466,0.022153342,0,0,True,TN
59,0.9778466,0.022153342,0,0,True,TN
60,0.42104053,0.5789594,1,1,True,TP
61,0.999999,9.608543e-07,0,1,False,FN
62,0.0025247508,0.9974752,1,1,True,TP
63,0.08150972,0.9184902,1,1,True,TP
64,0.9970409,0.0029590998,0,1,False,FN
65,0.00021056863,0.9997895,1,0,False,FP
66,0.025016395,0.97498363,1,1,True,TP
67,0.8567451,0.14325488,0,0,True,TN
68,0.025472604,0.97452736,1,1,True,TP
69,0.8567451,0.14325488,0,0,True,TN
70,0.8567451,0.14325488,0,1,False,FN
71,0.971816,0.02818399,0,1,False,FN
72,0.8567451,0.14325488,0,0,True,TN
73,0.17754,0.8224599,1,0,False,FP
74,0.99999994,6.900573e-11,0,1,False,FN
75,0.004448929,0.99555105,1,0,False,FP
76,0.8567451,0.14325488,0,0,True,TN
77,0.9999983,1.6809701e-06,0,0,True,TN
78,0.921567,0.07843295,0,1,False,FN
79,0.8567451,0.14325488,0,0,True,TN
80,0.9778466,0.022153342,0,1,False,FN
81,0.9934583,0.006541663,0,0,True,TN
82,0.99999994,4.641388e-18,0,0,True,TN
83,0.8567451,0.14325488,0,1,False,FN
84,0.0887404,0.91125953,1,0,False,FP
85,0.001969054,0.9980309,1,1,True,TP
86,0.0003423512,0.99965763,1,1,True,TP
87,0.029707668,0.9702924,1,1,True,TP
88,0.8567451,0.14325488,0,1,False,FN
89,0.9778466,0.022153342,0,0,True,TN
90,0.9778466,0.022153342,0,0,True,TN
91,0.8567451,0.14325488,0,0,True,TN
92,0.8567451,0.14325488,0,0,True,TN
93,0.7917854,0.20821461,0,0,True,TN
94,0.8567451,0.14325488,0,1,False,FN
95,0.8048493,0.19515066,0,0,True,TN
96,0.8567451,0.14325488,0,1,False,FN
97,0.9997947,0.0002053534,0,1,False,FN
98,0.8567451,0.14325488,0,0,True,TN
99,1.5952874e-05,0.99998397,1,0,False,FP
100,0.8567451,0.14325488,0,0,True,TN
101,0.99557275,0.0044272323,0,0,True,TN
