,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.24011397,0.75988597,1,0,False,FP
1,0.31064156,0.68935835,1,0,False,FP
2,0.9967354,0.0032645683,0,1,False,FN
3,0.824914,0.17508599,0,0,True,TN
4,0.07991358,0.9200863,1,1,True,TP
5,0.21235538,0.7876447,1,1,True,TP
6,0.0012485898,0.99875146,1,1,True,TP
7,0.13181792,0.868182,1,0,False,FP
8,0.54295975,0.4570402,0,0,True,TN
9,0.66963834,0.33036172,0,1,False,FN
10,0.6823248,0.31767517,0,1,False,FN
11,0.19283362,0.80716646,1,1,True,TP
12,0.9808727,0.019127255,0,1,False,FN
13,0.252515,0.747485,1,0,False,FP
14,0.053007927,0.94699204,1,1,True,TP
15,0.47351015,0.5264899,1,0,False,FP
16,0.15568744,0.84431267,1,0,False,FP
17,0.4378031,0.56219697,1,1,True,TP
18,0.47351015,0.5264899,1,0,False,FP
19,0.824914,0.17508599,0,0,True,TN
20,0.044558465,0.9554416,1,0,False,FP
21,0.5096459,0.49035412,0,0,True,TN
22,0.95473605,0.04526394,0,1,False,FN
23,0.21150042,0.7884997,1,0,False,FP
24,0.0047849766,0.995215,1,1,True,TP
25,0.52672523,0.4732748,0,1,False,FN
26,0.008115323,0.9918847,1,1,True,TP
27,0.36749747,0.63250244,1,1,True,TP
28,0.048377715,0.9516222,1,0,False,FP
29,0.90366656,0.0963334,0,1,False,FN
30,0.41276175,0.58723825,1,1,True,TP
31,0.35749015,0.6425098,1,1,True,TP
32,0.47351015,0.5264899,1,0,False,FP
33,0.61691505,0.383085,0,1,False,FN
34,0.65959233,0.34040773,0,1,False,FN
35,0.019078454,0.98092157,1,0,False,FP
36,0.83229536,0.16770457,0,0,True,TN
37,0.9951534,0.0048465733,0,1,False,FN
38,0.36749747,0.63250244,1,1,True,TP
39,0.026023772,0.9739762,1,1,True,TP
40,0.47351015,0.5264899,1,0,False,FP
41,0.004596001,0.99540406,1,1,True,TP
42,0.924707,0.07529305,0,1,False,FN
43,0.47351015,0.5264899,1,1,True,TP
44,0.110590555,0.8894094,1,0,False,FP
45,0.06582546,0.9341745,1,0,False,FP
46,0.9121917,0.08780815,0,1,False,FN
47,0.5088138,0.49118623,0,1,False,FN
48,0.0058134957,0.99418646,1,0,False,FP
49,0.14975533,0.8502446,1,1,True,TP
50,0.9905947,0.009405328,0,1,False,FN
51,0.9195693,0.08043061,0,0,True,TN
52,0.32789767,0.6721023,1,0,False,FP
53,0.85487795,0.14512208,0,0,True,TN
54,0.113680616,0.88631934,1,1,True,TP
55,0.66326916,0.33673087,0,0,True,TN
56,0.0014722238,0.9985277,1,1,True,TP
57,0.5518023,0.44819775,0,1,False,FN
58,0.8437478,0.15625222,0,1,False,FN
59,0.80216926,0.19783075,0,1,False,FN
60,0.9993981,0.0006017355,0,0,True,TN
61,0.085493065,0.914507,1,1,True,TP
62,0.64660114,0.35339886,0,0,True,TN
63,0.22006114,0.77993894,1,0,False,FP
64,0.47351015,0.5264899,1,0,False,FP
65,0.6659442,0.33405575,0,0,True,TN
66,0.8221348,0.1778653,0,1,False,FN
67,0.58213764,0.41786242,0,1,False,FN
68,0.824914,0.17508599,0,0,True,TN
69,0.04201763,0.9579823,1,1,True,TP
70,0.25497553,0.74502456,1,0,False,FP
71,0.42741624,0.5725838,1,0,False,FP
72,0.21130736,0.7886926,1,1,True,TP
73,0.32109267,0.6789072,1,1,True,TP
74,0.025220597,0.9747793,1,1,True,TP
75,0.0117667075,0.98823315,1,1,True,TP
76,0.8353826,0.16461734,0,0,True,TN
77,0.00024355517,0.99975634,1,0,False,FP
78,0.6525817,0.34741837,0,0,True,TN
79,0.15928476,0.8407152,1,1,True,TP
80,0.013726315,0.9862737,1,1,True,TP
81,0.013583051,0.986417,1,1,True,TP
82,0.20854801,0.791452,1,0,False,FP
83,0.35784012,0.6421598,1,1,True,TP
84,0.96069175,0.039308164,0,1,False,FN
85,0.824914,0.17508599,0,1,False,FN
86,0.4622066,0.53779334,1,1,True,TP
87,0.47290128,0.5270987,1,1,True,TP
88,0.47351015,0.5264899,1,1,True,TP
89,0.9465675,0.05343254,0,1,False,FN
90,0.824914,0.17508599,0,0,True,TN
91,0.095819205,0.90418077,1,0,False,FP
92,0.47351015,0.5264899,1,0,False,FP
93,0.94090325,0.059096776,0,0,True,TN
94,0.0062280237,0.993772,1,1,True,TP
95,0.7312718,0.2687281,0,0,True,TN
96,0.0053663207,0.99463356,1,0,False,FP
97,0.99382055,0.006179464,0,0,True,TN
98,0.2777986,0.72220147,1,1,True,TP
99,0.53015405,0.46984592,0,1,False,FN
100,0.45699078,0.5430093,1,1,True,TP
101,0.39410147,0.6058985,1,1,True,TP
102,0.4129235,0.5870766,1,0,False,FP
103,0.15268089,0.84731907,1,1,True,TP
104,0.81419647,0.18580362,0,0,True,TN
105,0.5773664,0.4226336,0,1,False,FN
106,0.9986188,0.0013812141,0,1,False,FN
107,0.47351015,0.5264899,1,1,True,TP
108,0.47351015,0.5264899,1,0,False,FP
109,0.47351015,0.5264899,1,1,True,TP
110,0.602394,0.39760596,0,1,False,FN
111,0.28760636,0.7123937,1,1,True,TP
112,0.04388248,0.95611745,1,1,True,TP
113,0.1599495,0.8400504,1,1,True,TP
114,0.34033662,0.6596634,1,1,True,TP
115,0.9509878,0.049012285,0,1,False,FN
116,0.99897313,0.0010268345,0,1,False,FN
117,0.31298897,0.687011,1,1,True,TP
118,0.888377,0.111622974,0,0,True,TN
119,0.0015197174,0.99848026,1,1,True,TP
120,0.5957237,0.40427634,0,0,True,TN
121,0.77866024,0.22133972,0,1,False,FN
122,0.24844974,0.7515503,1,1,True,TP
123,0.3997336,0.60026634,1,1,True,TP
124,0.8842198,0.11578017,0,1,False,FN
125,0.8527384,0.14726165,0,1,False,FN
126,0.93092835,0.06907155,0,1,False,FN
127,0.83735955,0.16264054,0,1,False,FN
128,0.076520115,0.9234799,1,1,True,TP
129,0.70631987,0.29368007,0,1,False,FN
130,0.65264195,0.34735805,0,1,False,FN
131,0.47351015,0.5264899,1,0,False,FP
132,0.47351015,0.5264899,1,0,False,FP
133,0.1858398,0.8141603,1,1,True,TP
134,0.10199754,0.89800245,1,1,True,TP
135,0.9993333,0.0006666839,0,0,True,TN
136,0.0038551786,0.9961448,1,1,True,TP
137,0.37018758,0.62981236,1,1,True,TP
138,0.66579574,0.3342042,0,1,False,FN
139,0.18254852,0.8174514,1,0,False,FP
140,0.90672284,0.093277216,0,1,False,FN
141,0.0037713032,0.99622864,1,1,True,TP
142,0.7449605,0.25503942,0,0,True,TN
143,0.47351015,0.5264899,1,0,False,FP
144,0.37986144,0.6201385,1,1,True,TP
145,0.18362913,0.81637084,1,0,False,FP
146,0.4360581,0.5639419,1,1,True,TP
147,0.36046124,0.6395387,1,0,False,FP
148,0.61195,0.38805002,0,1,False,FN
149,0.33266342,0.6673366,1,0,False,FP
150,0.8338686,0.16613139,0,0,True,TN
151,0.23605824,0.7639418,1,0,False,FP
152,0.004627945,0.995372,1,1,True,TP
153,0.824914,0.17508599,0,0,True,TN
154,0.8603209,0.13967913,0,1,False,FN
155,0.5434453,0.4565548,0,1,False,FN
156,0.3824104,0.6175896,1,0,False,FP
157,0.824914,0.17508599,0,1,False,FN
158,0.99980384,0.0001961359,0,0,True,TN
