,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.24797313,0.7520269,1,0,False,FP
1,0.67113644,0.32886353,0,0,True,TN
2,0.98002356,0.01997646,0,1,False,FN
3,0.5904391,0.40956092,0,1,False,FN
4,0.5335756,0.46642444,0,1,False,FN
5,0.010646628,0.9893534,1,1,True,TP
6,0.00015567568,0.9998443,1,1,True,TP
7,0.4962502,0.5037499,1,0,False,FP
8,0.42040786,0.57959217,1,1,True,TP
9,0.3399905,0.6600094,1,1,True,TP
10,0.041113824,0.95888615,1,1,True,TP
11,0.0031630606,0.99683684,1,1,True,TP
12,0.015151682,0.98484826,1,1,True,TP
13,0.020157877,0.97984207,1,0,False,FP
14,0.15408875,0.8459112,1,1,True,TP
15,0.12446893,0.8755311,1,1,True,TP
16,0.015913865,0.9840861,1,0,False,FP
17,0.02063609,0.97936386,1,1,True,TP
18,0.003222748,0.99677724,1,0,False,FP
19,0.5904391,0.40956092,0,1,False,FN
20,0.08455237,0.91544753,1,1,True,TP
21,0.39201957,0.6079805,1,0,False,FP
22,0.0157897,0.98421025,1,0,False,FP
23,0.25577015,0.74422985,1,1,True,TP
24,0.03854484,0.9614552,1,1,True,TP
25,0.23430134,0.7656987,1,1,True,TP
26,0.4378916,0.5621084,1,1,True,TP
27,0.36364424,0.6363559,1,1,True,TP
28,0.0060831127,0.99391687,1,1,True,TP
29,0.88555944,0.11444056,0,1,False,FN
30,0.19341587,0.8065841,1,1,True,TP
31,0.98563266,0.014367255,0,1,False,FN
32,0.5393043,0.4606957,0,0,True,TN
33,0.18220654,0.8177935,1,1,True,TP
34,0.0556131,0.94438684,1,1,True,TP
35,0.00049002055,0.9995099,1,1,True,TP
36,0.27397397,0.726026,1,1,True,TP
37,0.26884824,0.73115176,1,1,True,TP
38,0.36364424,0.6363559,1,1,True,TP
39,0.24010247,0.7598975,1,1,True,TP
40,0.13236758,0.8676324,1,1,True,TP
41,0.034008164,0.96599174,1,1,True,TP
