,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.70871913,0.29128084,0,0,True,TN
1,0.70871913,0.29128084,0,1,False,FN
2,0.70871913,0.29128084,0,0,True,TN
3,0.70871913,0.29128084,0,1,False,FN
4,0.70871913,0.29128084,0,0,True,TN
5,0.70871913,0.29128084,0,1,False,FN
6,0.6908443,0.30915573,0,1,False,FN
7,0.70871913,0.29128084,0,0,True,TN
8,0.70871913,0.29128084,0,0,True,TN
9,0.70871913,0.29128084,0,0,True,TN
10,0.70871913,0.29128084,0,1,False,FN
11,0.70871913,0.29128084,0,0,True,TN
12,0.70871913,0.29128084,0,1,False,FN
13,0.70871913,0.29128084,0,0,True,TN
14,0.70871913,0.29128084,0,1,False,FN
15,0.70871913,0.29128084,0,0,True,TN
16,0.70871913,0.29128084,0,1,False,FN
17,0.11129535,0.8887047,1,0,False,FP
18,0.97368413,0.026315847,0,1,False,FN
19,0.70871913,0.29128084,0,1,False,FN
20,0.70871913,0.29128084,0,0,True,TN
21,0.70871913,0.29128084,0,0,True,TN
22,0.70871913,0.29128084,0,1,False,FN
23,0.70871913,0.29128084,0,1,False,FN
24,0.70871913,0.29128084,0,0,True,TN
25,0.98385435,0.016145654,0,1,False,FN
26,4.9034363e-05,0.99995095,1,1,True,TP
27,0.70871913,0.29128084,0,1,False,FN
28,0.70871913,0.29128084,0,1,False,FN
29,0.70871913,0.29128084,0,1,False,FN
30,0.70871913,0.29128084,0,1,False,FN
31,0.70871913,0.29128084,0,1,False,FN
32,0.70871913,0.29128084,0,1,False,FN
33,0.46070793,0.53929204,1,0,False,FP
34,0.70871913,0.29128084,0,0,True,TN
35,0.70871913,0.29128084,0,1,False,FN
36,4.5848114e-06,0.9999954,1,1,True,TP
37,0.99999875,1.2248746e-06,0,1,False,FN
38,0.70871913,0.29128084,0,1,False,FN
39,0.70871913,0.29128084,0,1,False,FN
40,0.70871913,0.29128084,0,0,True,TN
41,0.70871913,0.29128084,0,1,False,FN
42,0.70871913,0.29128084,0,1,False,FN
43,0.70871913,0.29128084,0,0,True,TN
44,0.70871913,0.29128084,0,0,True,TN
45,0.67849237,0.3215076,0,1,False,FN
46,0.70871913,0.29128084,0,1,False,FN
47,0.99793273,0.00206718,0,0,True,TN
48,0.70871913,0.29128084,0,0,True,TN
49,0.70871913,0.29128084,0,1,False,FN
50,0.70871913,0.29128084,0,1,False,FN
51,0.70871913,0.29128084,0,1,False,FN
52,0.70871913,0.29128084,0,1,False,FN
53,0.70871913,0.29128084,0,1,False,FN
54,0.70871913,0.29128084,0,0,True,TN
55,0.70871913,0.29128084,0,0,True,TN
56,0.70871913,0.29128084,0,1,False,FN
57,0.70871913,0.29128084,0,1,False,FN
58,0.70871913,0.29128084,0,0,True,TN
59,0.70871913,0.29128084,0,1,False,FN
60,0.9831377,0.016862314,0,1,False,FN
61,0.70871913,0.29128084,0,1,False,FN
62,0.70871913,0.29128084,0,0,True,TN
63,0.70871913,0.29128084,0,0,True,TN
64,0.58517987,0.41482008,0,1,False,FN
65,0.70871913,0.29128084,0,0,True,TN
66,0.70871913,0.29128084,0,1,False,FN
67,0.70871913,0.29128084,0,1,False,FN
68,0.70871913,0.29128084,0,1,False,FN
69,0.70871913,0.29128084,0,0,True,TN
70,0.70871913,0.29128084,0,1,False,FN
71,0.01855278,0.9814472,1,1,True,TP
72,0.70871913,0.29128084,0,1,False,FN
73,0.70871913,0.29128084,0,0,True,TN
74,0.70871913,0.29128084,0,0,True,TN
75,0.13023685,0.86976314,1,1,True,TP
76,0.70871913,0.29128084,0,1,False,FN
77,0.08980101,0.910199,1,1,True,TP
78,0.70871913,0.29128084,0,0,True,TN
79,0.70871913,0.29128084,0,0,True,TN
80,0.70871913,0.29128084,0,1,False,FN
81,0.9993308,0.0006691352,0,0,True,TN
82,0.70871913,0.29128084,0,1,False,FN
83,0.70871913,0.29128084,0,1,False,FN
84,0.0002894494,0.99971056,1,1,True,TP
85,0.70871913,0.29128084,0,0,True,TN
86,0.70871913,0.29128084,0,1,False,FN
87,0.70871913,0.29128084,0,1,False,FN
88,0.70871913,0.29128084,0,1,False,FN
89,0.70871913,0.29128084,0,1,False,FN
90,0.70871913,0.29128084,0,1,False,FN
91,0.70871913,0.29128084,0,0,True,TN
92,0.70871913,0.29128084,0,1,False,FN
93,0.70871913,0.29128084,0,1,False,FN
94,0.70871913,0.29128084,0,0,True,TN
95,8.7213965e-07,0.9999991,1,1,True,TP
96,0.70871913,0.29128084,0,0,True,TN
97,0.70871913,0.29128084,0,1,False,FN
98,0.70871913,0.29128084,0,1,False,FN
99,0.5426233,0.45737663,0,0,True,TN
100,0.70871913,0.29128084,0,0,True,TN
101,0.9999077,9.220317e-05,0,1,False,FN
102,0.70871913,0.29128084,0,1,False,FN
103,0.70871913,0.29128084,0,1,False,FN
104,0.70871913,0.29128084,0,1,False,FN
105,0.70871913,0.29128084,0,1,False,FN
106,0.70871913,0.29128084,0,0,True,TN
107,0.70871913,0.29128084,0,1,False,FN
108,0.70871913,0.29128084,0,1,False,FN
109,0.70871913,0.29128084,0,1,False,FN
110,0.04935992,0.95064014,1,0,False,FP
111,0.70871913,0.29128084,0,1,False,FN
112,0.70871913,0.29128084,0,0,True,TN
113,0.70871913,0.29128084,0,0,True,TN
114,0.70871913,0.29128084,0,0,True,TN
115,0.70871913,0.29128084,0,1,False,FN
116,0.70871913,0.29128084,0,1,False,FN
117,0.70871913,0.29128084,0,1,False,FN
118,0.70871913,0.29128084,0,1,False,FN
119,0.70871913,0.29128084,0,1,False,FN
120,0.70871913,0.29128084,0,1,False,FN
121,0.70871913,0.29128084,0,1,False,FN
122,0.70871913,0.29128084,0,1,False,FN
123,0.70871913,0.29128084,0,1,False,FN
124,0.70871913,0.29128084,0,1,False,FN
125,0.70871913,0.29128084,0,1,False,FN
126,0.70871913,0.29128084,0,1,False,FN
127,0.70871913,0.29128084,0,0,True,TN
128,0.70871913,0.29128084,0,1,False,FN
129,0.70871913,0.29128084,0,1,False,FN
130,0.70871913,0.29128084,0,1,False,FN
131,0.70871913,0.29128084,0,0,True,TN
132,0.70871913,0.29128084,0,1,False,FN
133,0.70871913,0.29128084,0,1,False,FN
134,0.70871913,0.29128084,0,0,True,TN
135,0.2663618,0.7336382,1,1,True,TP
136,0.70871913,0.29128084,0,0,True,TN
137,0.70871913,0.29128084,0,1,False,FN
138,0.70871913,0.29128084,0,1,False,FN
139,0.70871913,0.29128084,0,0,True,TN
140,0.70871913,0.29128084,0,1,False,FN
141,0.70871913,0.29128084,0,1,False,FN
142,0.70871913,0.29128084,0,1,False,FN
143,0.70871913,0.29128084,0,0,True,TN
144,0.70871913,0.29128084,0,0,True,TN
145,0.70871913,0.29128084,0,1,False,FN
146,0.70871913,0.29128084,0,0,True,TN
147,0.70871913,0.29128084,0,0,True,TN
148,0.70871913,0.29128084,0,1,False,FN
149,0.70871913,0.29128084,0,1,False,FN
150,0.70871913,0.29128084,0,1,False,FN
151,0.70871913,0.29128084,0,1,False,FN
152,0.70871913,0.29128084,0,0,True,TN
153,0.70871913,0.29128084,0,0,True,TN
154,0.70871913,0.29128084,0,1,False,FN
155,0.70871913,0.29128084,0,1,False,FN
156,0.70871913,0.29128084,0,0,True,TN
