,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.6829891,0.31701097,0,0,True,TN
1,0.98513424,0.014865709,0,1,False,FN
2,0.99999636,3.5629907e-06,0,0,True,TN
3,4.8239494e-06,0.9999952,1,1,True,TP
4,0.9971373,0.0028627398,0,0,True,TN
5,0.011829458,0.9881705,1,1,True,TP
6,0.0048233317,0.9951767,1,1,True,TP
7,0.9736604,0.026339667,0,0,True,TN
8,0.99999994,4.7994282e-11,0,0,True,TN
9,0.99999994,1.6423899e-12,0,0,True,TN
10,0.032517128,0.96748286,1,0,False,FP
11,0.99999994,4.9833415e-10,0,0,True,TN
12,1.6093236e-07,0.9999998,1,1,True,TP
13,0.9999997,2.6035968e-07,0,0,True,TN
14,0.8215231,0.178477,0,1,False,FN
15,0.31687015,0.6831299,1,0,False,FP
16,0.99998754,1.2343152e-05,0,1,False,FN
17,0.99999994,4.6247433e-09,0,0,True,TN
18,0.9999946,5.421764e-06,0,0,True,TN
19,0.6500433,0.34995663,0,1,False,FN
20,0.92187107,0.07812895,0,0,True,TN
21,0.99999994,1.6650834e-13,0,0,True,TN
22,0.99999434,5.622675e-06,0,0,True,TN
23,0.01114949,0.98885053,1,0,False,FP
24,0.9995304,0.0004695934,0,0,True,TN
25,0.9999998,1.5579204e-07,0,1,False,FN
26,0.99891645,0.0010835005,0,1,False,FN
27,0.41023037,0.5897697,1,1,True,TP
28,2.4754762e-08,0.99999994,1,1,True,TP
29,2.8266165e-06,0.9999971,1,1,True,TP
30,0.9946309,0.0053690216,0,1,False,FN
31,0.9971911,0.0028089294,0,1,False,FN
32,0.9640207,0.035979304,0,1,False,FN
33,0.99999946,5.2039184e-07,0,0,True,TN
34,0.92187107,0.07812895,0,0,True,TN
35,0.9975198,0.0024802138,0,1,False,FN
36,1.9435745e-05,0.9999805,1,1,True,TP
37,0.9999966,3.3322822e-06,0,0,True,TN
38,5.206361e-07,0.99999946,1,1,True,TP
39,0.21201307,0.7879869,1,1,True,TP
40,0.99999696,3.0087594e-06,0,0,True,TN
41,0.9999283,7.160135e-05,0,0,True,TN
42,0.9919966,0.008003411,0,1,False,FN
43,0.9893615,0.010638398,0,0,True,TN
44,0.0005702906,0.9994296,1,0,False,FP
45,0.99999934,6.08709e-07,0,1,False,FN
46,0.0006161369,0.99938387,1,0,False,FP
47,0.00499127,0.9950087,1,0,False,FP
48,0.9986171,0.0013828665,0,0,True,TN
49,0.9984324,0.0015676037,0,1,False,FN
50,0.99999994,4.74998e-10,0,1,False,FN
51,0.48716304,0.51283693,1,1,True,TP
52,0.04358521,0.95641476,1,1,True,TP
53,0.99195546,0.00804456,0,0,True,TN
54,0.9999998,1.0512463e-07,0,1,False,FN
55,0.97417194,0.025828026,0,0,True,TN
56,0.049179565,0.95082045,1,0,False,FP
57,1.3487937e-05,0.99998647,1,0,False,FP
58,0.92187107,0.07812895,0,0,True,TN
59,0.92187107,0.07812895,0,1,False,FN
60,0.9999705,2.9389348e-05,0,1,False,FN
61,1.0606554e-06,0.99999887,1,1,True,TP
62,0.9917977,0.00820221,0,0,True,TN
63,0.99999994,1.5062991e-09,0,1,False,FN
64,8.0450365e-05,0.9999195,1,1,True,TP
65,0.99980307,0.00019701666,0,0,True,TN
66,0.99999994,2.696524e-09,0,0,True,TN
67,0.99013215,0.009867955,0,1,False,FN
68,6.9490494e-07,0.9999992,1,1,True,TP
69,0.7286527,0.27134725,0,0,True,TN
70,0.029080454,0.9709195,1,1,True,TP
71,0.98052067,0.019479387,0,1,False,FN
72,0.41023037,0.5897697,1,1,True,TP
73,8.251954e-06,0.9999917,1,0,False,FP
74,0.9986054,0.0013946341,0,0,True,TN
75,0.99999994,4.689184e-09,0,0,True,TN
76,0.99999994,4.7656386e-08,0,0,True,TN
77,0.89134246,0.108657636,0,1,False,FN
78,0.5503454,0.44965446,0,0,True,TN
79,0.78448886,0.21551111,0,0,True,TN
80,0.92187107,0.07812895,0,0,True,TN
81,0.9843039,0.01569615,0,0,True,TN
82,5.8799536e-08,0.99999994,1,1,True,TP
83,0.9994828,0.0005171522,0,1,False,FN
84,0.8203995,0.1796005,0,0,True,TN
85,0.9999861,1.3854194e-05,0,0,True,TN
86,0.99999565,4.259644e-06,0,0,True,TN
87,0.977436,0.022563979,0,1,False,FN
88,0.9999381,6.18822e-05,0,1,False,FN
89,0.92187107,0.07812895,0,1,False,FN
90,0.92187107,0.07812895,0,1,False,FN
91,0.06304409,0.9369558,1,0,False,FP
92,0.85606366,0.14393637,0,1,False,FN
93,9.3729193e-07,0.999999,1,1,True,TP
94,0.010455945,0.98954403,1,0,False,FP
95,0.9999631,3.6875554e-05,0,0,True,TN
96,0.99999994,2.2993577e-08,0,0,True,TN
97,0.99999994,5.9962653e-09,0,1,False,FN
98,0.08890654,0.9110935,1,1,True,TP
99,0.99999994,9.866502e-13,0,0,True,TN
100,0.99993545,6.443495e-05,0,0,True,TN
101,0.9999996,3.6934057e-07,0,0,True,TN
102,0.0014455211,0.9985545,1,1,True,TP
103,5.8732114e-10,0.99999994,1,1,True,TP
104,5.5124696e-05,0.99994487,1,1,True,TP
105,0.9999866,1.3369428e-05,0,0,True,TN
106,0.92187107,0.07812895,0,0,True,TN
107,0.010074438,0.98992544,1,0,False,FP
108,0.9919409,0.008059113,0,1,False,FN
109,0.99999994,9.1538177e-10,0,1,False,FN
110,0.9999998,1.5118239e-07,0,0,True,TN
111,0.00036279063,0.99963725,1,0,False,FP
112,0.9999971,2.9061343e-06,0,0,True,TN
113,0.99999994,4.2233822e-10,0,0,True,TN
114,0.999932,6.7949826e-05,0,0,True,TN
115,0.99979544,0.00020461205,0,0,True,TN
116,4.194017e-06,0.99999577,1,1,True,TP
117,0.99999744,2.5118745e-06,0,1,False,FN
118,0.0020318872,0.9979681,1,1,True,TP
119,0.99999994,1.1653622e-08,0,1,False,FN
120,0.99999946,4.2496075e-07,0,1,False,FN
121,0.4860872,0.5139129,1,1,True,TP
122,8.021029e-05,0.9999197,1,0,False,FP
123,0.056919795,0.94308025,1,0,False,FP
124,8.479422e-05,0.9999152,1,0,False,FP
125,0.92187107,0.07812895,0,1,False,FN
126,0.9937959,0.006204111,0,1,False,FN
127,0.99999994,2.7328933e-20,0,0,True,TN
128,0.99069744,0.0093025565,0,1,False,FN
129,0.9999613,3.8588503e-05,0,1,False,FN
130,0.0019389081,0.9980611,1,1,True,TP
131,0.0013063076,0.9986937,1,0,False,FP
