,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.4210279,0.57897204,1,0,False,FP
1,0.7260409,0.27395904,0,0,True,TN
2,0.95009905,0.04990097,0,1,False,FN
3,0.68847704,0.3115229,0,1,False,FN
4,0.6825879,0.31741205,0,1,False,FN
5,0.0010647988,0.99893516,1,1,True,TP
6,0.05506925,0.9449308,1,1,True,TP
7,0.49899316,0.5010069,1,0,False,FP
8,0.5123863,0.48761368,0,1,False,FN
9,0.7073082,0.29269183,0,1,False,FN
10,0.0108160395,0.98918384,1,1,True,TP
11,0.053067338,0.94693273,1,1,True,TP
12,0.0045116637,0.9954883,1,1,True,TP
13,0.00079904974,0.999201,1,0,False,FP
14,0.8315746,0.1684254,0,1,False,FN
15,0.09743666,0.9025633,1,1,True,TP
16,0.0003488067,0.9996512,1,0,False,FP
17,0.3137631,0.6862369,1,1,True,TP
18,0.2567645,0.7432355,1,0,False,FP
19,0.68847704,0.3115229,0,1,False,FN
20,0.7144376,0.28556237,0,1,False,FN
21,0.54134685,0.45865318,0,0,True,TN
22,0.025299342,0.97470057,1,0,False,FP
23,0.12816808,0.8718319,1,1,True,TP
24,0.38103843,0.6189616,1,1,True,TP
25,0.47191182,0.5280883,1,1,True,TP
26,0.49036643,0.5096336,1,1,True,TP
27,0.44895235,0.55104774,1,1,True,TP
28,0.39836955,0.6016305,1,1,True,TP
29,0.7381365,0.26186356,0,1,False,FN
30,0.40412605,0.59587395,1,1,True,TP
31,0.8268319,0.17316815,0,1,False,FN
32,0.54134685,0.45865318,0,0,True,TN
33,0.54134685,0.45865318,0,1,False,FN
34,0.33383507,0.6661649,1,1,True,TP
35,0.10951357,0.89048636,1,1,True,TP
36,0.14165872,0.8583412,1,1,True,TP
37,1.2330823e-05,0.99998766,1,1,True,TP
38,0.44895235,0.55104774,1,1,True,TP
39,0.7138669,0.28613317,0,1,False,FN
40,0.27687088,0.72312915,1,1,True,TP
41,0.54134685,0.45865318,0,1,False,FN
42,0.74504167,0.25495824,0,1,False,FN
43,0.54134685,0.45865318,0,0,True,TN
44,0.12000635,0.87999356,1,0,False,FP
45,0.10968179,0.8903182,1,0,False,FP
46,0.9207623,0.0792377,0,1,False,FN
47,0.40591064,0.59408945,1,0,False,FP
48,0.96956354,0.030436367,0,0,True,TN
49,0.45827252,0.5417274,1,1,True,TP
50,0.2805929,0.719407,1,0,False,FP
51,0.49190053,0.50809944,1,1,True,TP
52,0.3653737,0.63462627,1,1,True,TP
53,0.5923656,0.40763432,0,0,True,TN
54,0.5923861,0.4076138,0,0,True,TN
55,0.89344686,0.106553204,0,1,False,FN
56,3.4212722e-12,0.99999994,1,1,True,TP
57,0.00064326427,0.9993567,1,1,True,TP
58,0.14609428,0.85390574,1,1,True,TP
59,0.47530633,0.5246937,1,1,True,TP
60,0.5384587,0.4615413,0,0,True,TN
61,0.19602174,0.80397826,1,1,True,TP
62,0.00082960894,0.99917036,1,1,True,TP
63,0.5174705,0.4825294,0,0,True,TN
64,0.35101682,0.64898324,1,0,False,FP
65,0.25332507,0.746675,1,1,True,TP
66,0.35362375,0.6463763,1,1,True,TP
67,0.54573566,0.45426443,0,1,False,FN
68,0.68847704,0.3115229,0,0,True,TN
69,0.7910392,0.20896076,0,1,False,FN
70,0.25962934,0.74037063,1,0,False,FP
71,0.8892609,0.11073908,0,1,False,FN
72,0.059963807,0.94003624,1,0,False,FP
73,0.9841138,0.015886191,0,0,True,TN
74,9.9675075e-05,0.9999003,1,0,False,FP
75,0.9304092,0.069590755,0,1,False,FN
76,0.54134685,0.45865318,0,1,False,FN
77,0.5348534,0.4651465,0,0,True,TN
78,0.29686785,0.70313215,1,1,True,TP
79,0.29457563,0.70542437,1,1,True,TP
80,0.16808963,0.8319104,1,1,True,TP
81,0.29267916,0.70732075,1,0,False,FP
82,0.40451625,0.59548366,1,1,True,TP
83,0.03124813,0.9687518,1,1,True,TP
84,0.028668283,0.9713318,1,1,True,TP
85,0.68847704,0.3115229,0,0,True,TN
86,0.90611356,0.093886465,0,1,False,FN
87,0.012350941,0.987649,1,1,True,TP
88,0.28346318,0.71653676,1,1,True,TP
89,0.53249246,0.4675075,0,0,True,TN
90,0.68847704,0.3115229,0,0,True,TN
91,0.1935795,0.8064205,1,1,True,TP
92,0.54134685,0.45865318,0,0,True,TN
93,0.106095165,0.89390475,1,0,False,FP
94,0.99324346,0.006756519,0,1,False,FN
95,0.74522984,0.25477013,0,1,False,FN
96,0.6944032,0.3055968,0,0,True,TN
97,0.3078692,0.6921307,1,1,True,TP
98,0.54134685,0.45865318,0,0,True,TN
99,0.66982096,0.330179,0,1,False,FN
100,0.25755453,0.74244547,1,1,True,TP
101,0.16405159,0.83594847,1,0,False,FP
102,0.5303397,0.46966016,0,0,True,TN
103,0.32643148,0.6735685,1,1,True,TP
104,0.5519468,0.44805318,0,0,True,TN
105,0.54134685,0.45865318,0,1,False,FN
106,0.55349976,0.44650027,0,1,False,FN
107,0.007530369,0.9924695,1,1,True,TP
108,0.39836442,0.6016355,1,1,True,TP
109,0.55607015,0.44392985,0,1,False,FN
110,0.7813169,0.21868312,0,1,False,FN
111,0.9369185,0.06308135,0,0,True,TN
112,0.29342502,0.706575,1,1,True,TP
113,0.46513626,0.5348637,1,1,True,TP
114,0.5389713,0.4610286,0,1,False,FN
115,0.4884105,0.5115895,1,1,True,TP
116,0.20817645,0.79182357,1,1,True,TP
117,0.42733327,0.57266676,1,1,True,TP
118,0.62157696,0.37842298,0,0,True,TN
119,2.8027376e-05,0.9999719,1,1,True,TP
120,0.54134685,0.45865318,0,1,False,FN
121,0.99962384,0.00037625717,0,0,True,TN
122,0.08618382,0.9138162,1,1,True,TP
123,0.8856216,0.11437848,0,1,False,FN
124,0.5381201,0.4618799,0,1,False,FN
125,0.54134685,0.45865318,0,1,False,FN
126,0.80524856,0.19475144,0,0,True,TN
127,0.9716046,0.02839542,0,1,False,FN
128,0.15383804,0.8461619,1,1,True,TP
129,0.431997,0.56800306,1,1,True,TP
130,0.54134685,0.45865318,0,1,False,FN
131,0.37508017,0.6249199,1,0,False,FP
132,0.3257695,0.6742305,1,0,False,FP
133,0.0766239,0.92337614,1,0,False,FP
134,0.5092326,0.4907674,0,1,False,FN
135,0.47913888,0.520861,1,1,True,TP
136,0.010897198,0.98910284,1,1,True,TP
137,0.21776375,0.78223634,1,0,False,FP
138,0.22712459,0.7728754,1,1,True,TP
139,0.22340737,0.77659255,1,0,False,FP
140,0.4000527,0.5999473,1,0,False,FP
141,0.42172587,0.5782741,1,1,True,TP
142,0.6252418,0.37475812,0,0,True,TN
143,0.22734027,0.77265966,1,0,False,FP
144,0.4993521,0.5006479,1,1,True,TP
145,0.21501304,0.7849869,1,1,True,TP
146,0.2962121,0.70378786,1,0,False,FP
147,0.55341804,0.44658193,0,1,False,FN
148,0.43664473,0.5633552,1,1,True,TP
149,0.54134685,0.45865318,0,0,True,TN
