,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.018512122,0.9814878,1,0,False,FP
1,8.143257e-07,0.9999991,1,0,False,FP
2,0.565116,0.43488395,0,1,False,FN
3,0.8852861,0.11471395,0,0,True,TN
4,0.0037080208,0.99629194,1,1,True,TP
5,0.8834762,0.11652381,0,0,True,TN
6,0.37251222,0.6274878,1,0,False,FP
7,0.084116355,0.9158837,1,0,False,FP
8,0.99300086,0.0069991443,0,0,True,TN
9,0.23231816,0.7676818,1,0,False,FP
10,0.7575798,0.24242015,0,1,False,FN
11,0.1270513,0.8729486,1,0,False,FP
12,0.9895543,0.010445687,0,1,False,FN
13,0.005133546,0.99486643,1,1,True,TP
14,0.996389,0.0036111637,0,1,False,FN
15,0.32226205,0.6777379,1,0,False,FP
16,0.7832249,0.21677504,0,0,True,TN
17,0.99498475,0.005015274,0,0,True,TN
18,0.9420818,0.05791815,0,0,True,TN
19,0.8852861,0.11471395,0,1,False,FN
20,0.09411056,0.90588945,1,0,False,FP
21,0.009195632,0.99080443,1,0,False,FP
22,2.5784588e-10,0.99999994,1,0,False,FP
23,0.9982215,0.0017785373,0,0,True,TN
24,0.650072,0.34992802,0,0,True,TN
25,0.9991544,0.00084553537,0,1,False,FN
26,0.0004912365,0.9995087,1,1,True,TP
27,0.12429065,0.87570935,1,0,False,FP
28,1.678797e-05,0.99998313,1,1,True,TP
29,0.09411056,0.90588945,1,1,True,TP
30,0.23231816,0.7676818,1,0,False,FP
31,0.99361426,0.006385694,0,0,True,TN
32,0.3749332,0.6250668,1,0,False,FP
33,0.98035675,0.019643186,0,0,True,TN
34,0.99567986,0.004320165,0,0,True,TN
35,0.2310708,0.76892924,1,0,False,FP
36,0.09411056,0.90588945,1,1,True,TP
37,0.17066422,0.8293358,1,1,True,TP
38,0.12429065,0.87570935,1,0,False,FP
39,0.9957949,0.0042051286,0,1,False,FN
40,0.013481326,0.9865186,1,0,False,FP
41,0.050460648,0.94953936,1,1,True,TP
42,0.015354919,0.984645,1,0,False,FP
43,0.032341823,0.96765804,1,1,True,TP
44,0.0040049735,0.99599504,1,1,True,TP
45,0.99999493,5.000427e-06,0,0,True,TN
46,0.8618478,0.13815215,0,0,True,TN
47,0.18249531,0.8175046,1,0,False,FP
48,0.050280426,0.9497196,1,1,True,TP
