,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.9210954,0.078904495,0,1,False,FN
1,0.11982612,0.88017386,1,0,False,FP
2,0.06952178,0.93047816,1,0,False,FP
3,0.87485814,0.12514183,0,0,True,TN
4,0.9409302,0.059069816,0,0,True,TN
5,0.7887232,0.21127686,0,1,False,FN
6,0.3660165,0.63398343,1,1,True,TP
7,0.65013903,0.34986097,0,0,True,TN
8,0.011776711,0.98822325,1,0,False,FP
9,0.30445963,0.6955403,1,0,False,FP
10,0.99659264,0.003407238,0,0,True,TN
11,0.0075466596,0.9924534,1,0,False,FP
12,0.016674826,0.9833252,1,0,False,FP
13,0.75047827,0.24952164,0,0,True,TN
14,0.027440019,0.97256,1,1,True,TP
15,0.94535947,0.054640464,0,1,False,FN
16,0.065603815,0.9343962,1,0,False,FP
17,0.0032630903,0.99673694,1,0,False,FP
18,0.89056903,0.10943102,0,1,False,FN
19,0.87485814,0.12514183,0,0,True,TN
20,0.99492025,0.005079736,0,0,True,TN
21,0.6306247,0.36937526,0,0,True,TN
22,0.5449004,0.45509952,0,0,True,TN
23,0.0012325107,0.9987675,1,0,False,FP
24,0.17693023,0.82306975,1,0,False,FP
25,0.012838293,0.9871617,1,1,True,TP
26,0.17982188,0.82017803,1,0,False,FP
27,0.7718283,0.22817177,0,0,True,TN
28,0.6473577,0.3526424,0,1,False,FN
29,0.8893422,0.11065783,0,1,False,FN
30,0.562844,0.43715593,0,0,True,TN
31,6.889473e-05,0.99993104,1,0,False,FP
32,0.72671384,0.27328607,0,0,True,TN
33,0.89300907,0.10699086,0,0,True,TN
34,0.5191684,0.48083165,0,0,True,TN
35,0.9672492,0.032750856,0,0,True,TN
36,0.32405517,0.6759448,1,1,True,TP
37,0.067890845,0.9321092,1,0,False,FP
38,0.7718283,0.22817177,0,0,True,TN
39,0.9183584,0.081641585,0,0,True,TN
40,0.8673322,0.13266777,0,0,True,TN
41,0.87813705,0.12186291,0,1,False,FN
42,0.5716936,0.4283064,0,1,False,FN
43,0.691329,0.30867103,0,0,True,TN
44,0.96617323,0.033826794,0,1,False,FN
45,0.9106792,0.08932071,0,1,False,FN
46,0.98239565,0.01760434,0,0,True,TN
47,0.0073303427,0.9926697,1,1,True,TP
48,0.014045838,0.98595405,1,0,False,FP
49,0.6886755,0.31132445,0,0,True,TN
50,0.94651556,0.05348439,0,0,True,TN
51,0.6691343,0.33086565,0,0,True,TN
52,0.88307625,0.116923735,0,0,True,TN
53,0.504083,0.49591708,0,1,False,FN
54,0.012918466,0.9870815,1,1,True,TP
55,0.9979093,0.002090555,0,1,False,FN
56,0.046768427,0.95323163,1,0,False,FP
57,0.9985889,0.0014109857,0,1,False,FN
58,0.6879786,0.3120214,0,0,True,TN
59,0.9956388,0.0043612146,0,0,True,TN
60,0.8466684,0.15333158,0,1,False,FN
61,0.005882201,0.9941178,1,0,False,FP
62,0.52585524,0.47414473,0,1,False,FN
63,0.6736621,0.32633784,0,1,False,FN
64,0.78357214,0.2164278,0,0,True,TN
65,0.8998391,0.10016092,0,1,False,FN
66,0.6901209,0.30987912,0,0,True,TN
67,0.1496547,0.85034525,1,0,False,FP
68,0.87485814,0.12514183,0,1,False,FN
69,1.391536e-07,0.9999998,1,0,False,FP
70,0.71823895,0.28176105,0,0,True,TN
71,0.9535866,0.046413362,0,1,False,FN
72,1.8405338e-08,0.99999994,1,1,True,TP
73,0.9884294,0.011570599,0,1,False,FN
74,0.9809444,0.019055614,0,1,False,FN
75,0.15903203,0.84096795,1,1,True,TP
76,0.59562564,0.40437445,0,0,True,TN
77,0.15013365,0.8498663,1,0,False,FP
78,0.0131524885,0.98684746,1,1,True,TP
79,0.99870676,0.0012931813,0,1,False,FN
80,0.6331285,0.36687157,0,0,True,TN
81,0.08747677,0.9125232,1,0,False,FP
82,0.7958166,0.20418338,0,0,True,TN
83,0.6991595,0.30084053,0,0,True,TN
84,0.5664538,0.43354625,0,0,True,TN
85,0.87485814,0.12514183,0,1,False,FN
86,0.9817738,0.018226089,0,1,False,FN
87,0.0032181712,0.9967818,1,0,False,FP
88,0.5175736,0.48242632,0,0,True,TN
89,0.63765574,0.36234438,0,1,False,FN
90,0.87485814,0.12514183,0,1,False,FN
91,0.94207966,0.057920326,0,1,False,FN
92,0.92164433,0.07835568,0,0,True,TN
93,0.5173732,0.4826267,0,0,True,TN
94,0.99716467,0.002835273,0,1,False,FN
95,0.9343837,0.06561622,0,0,True,TN
96,0.46629265,0.5337073,1,1,True,TP
97,0.9952186,0.0047813994,0,0,True,TN
98,0.54946417,0.45053583,0,1,False,FN
99,0.13621596,0.86378396,1,0,False,FP
100,0.33120757,0.66879255,1,0,False,FP
101,0.0021126522,0.9978873,1,1,True,TP
102,0.16827619,0.83172375,1,1,True,TP
103,0.97701716,0.022982664,0,1,False,FN
104,0.8241038,0.17589617,0,1,False,FN
105,0.9458479,0.05415205,0,0,True,TN
106,0.82662094,0.17337902,0,0,True,TN
107,0.023692152,0.97630787,1,0,False,FP
108,0.99363595,0.0063640354,0,1,False,FN
109,0.5477975,0.45220256,0,0,True,TN
110,0.74650496,0.25349504,0,0,True,TN
111,0.31784886,0.6821511,1,0,False,FP
112,0.91336936,0.086630635,0,0,True,TN
113,0.26011583,0.7398842,1,1,True,TP
114,0.8872883,0.11271182,0,1,False,FN
115,0.70637614,0.29362383,0,1,False,FN
116,0.99474865,0.0052513485,0,0,True,TN
117,0.18259558,0.81740445,1,0,False,FP
118,0.0011770799,0.99882287,1,0,False,FP
119,0.9904075,0.009592541,0,0,True,TN
120,0.5926396,0.4073604,0,0,True,TN
121,0.028172564,0.9718274,1,1,True,TP
122,0.9690328,0.030967126,0,1,False,FN
123,0.9704542,0.029545784,0,1,False,FN
124,0.54946417,0.45053583,0,1,False,FN
125,0.7316276,0.2683725,0,1,False,FN
126,0.7991905,0.20080951,0,1,False,FN
127,0.5417623,0.45823768,0,0,True,TN
128,0.8896566,0.11034349,0,1,False,FN
129,0.9999899,9.992571e-06,0,1,False,FN
130,0.7780437,0.22195616,0,0,True,TN
131,0.86309385,0.13690606,0,0,True,TN
132,0.9399586,0.060041334,0,0,True,TN
133,0.5750716,0.4249285,0,1,False,FN
134,0.79911137,0.20088857,0,1,False,FN
135,0.007765322,0.99223465,1,0,False,FP
136,0.99262804,0.007372,0,1,False,FN
137,0.9950916,0.004908353,0,0,True,TN
138,0.37476856,0.6252314,1,1,True,TP
139,0.025885887,0.9741141,1,0,False,FP
140,0.9933463,0.00665372,0,1,False,FN
141,0.17152715,0.82847285,1,1,True,TP
142,0.9851056,0.014894395,0,0,True,TN
143,0.0010203082,0.99897957,1,0,False,FP
144,0.46638972,0.5336102,1,1,True,TP
145,0.37168372,0.6283163,1,1,True,TP
146,0.2867581,0.71324193,1,1,True,TP
147,0.94108063,0.05891927,0,1,False,FN
148,0.8590237,0.14097616,0,1,False,FN
149,0.99586433,0.004135594,0,0,True,TN
150,0.92372125,0.07627863,0,1,False,FN
151,0.094217725,0.90578216,1,0,False,FP
152,4.6589914e-08,1.0,1,0,False,FP
153,0.87485814,0.12514183,0,0,True,TN
154,0.007837277,0.99216276,1,1,True,TP
155,0.13141596,0.8685841,1,0,False,FP
156,0.006984649,0.9930153,1,0,False,FP
157,0.87485814,0.12514183,0,0,True,TN
158,0.9100838,0.08991623,0,0,True,TN
