,predicted as 0,predicted as 1,predicted value,ground truth,is_correct,TP/FP/TN/TN/FN
0,0.83654785,0.1634522,0,0,True,TN
1,0.83654785,0.1634522,0,0,True,TN
2,0.83654785,0.1634522,0,0,True,TN
3,0.83654785,0.1634522,0,0,True,TN
4,0.83654785,0.1634522,0,0,True,TN
5,0.83654785,0.1634522,0,0,True,TN
6,0.83654785,0.1634522,0,1,False,FN
7,0.83654785,0.1634522,0,0,True,TN
8,0.83654785,0.1634522,0,1,False,FN
9,0.83654785,0.1634522,0,0,True,TN
10,0.83654785,0.1634522,0,1,False,FN
11,0.83654785,0.1634522,0,0,True,TN
12,0.83654785,0.1634522,0,1,False,FN
13,0.83654785,0.1634522,0,0,True,TN
14,0.83654785,0.1634522,0,1,False,FN
15,0.83654785,0.1634522,0,0,True,TN
16,0.83654785,0.1634522,0,1,False,FN
17,0.97633046,0.023669535,0,0,True,TN
18,0.83654785,0.1634522,0,0,True,TN
19,0.83654785,0.1634522,0,0,True,TN
20,0.83654785,0.1634522,0,0,True,TN
21,0.83654785,0.1634522,0,0,True,TN
22,0.83654785,0.1634522,0,0,True,TN
23,0.83654785,0.1634522,0,1,False,FN
24,0.83654785,0.1634522,0,0,True,TN
25,0.99982166,0.00017839731,0,1,False,FN
26,0.83654785,0.1634522,0,0,True,TN
27,0.83654785,0.1634522,0,1,False,FN
28,0.83654785,0.1634522,0,0,True,TN
29,0.83654785,0.1634522,0,1,False,FN
30,0.83654785,0.1634522,0,0,True,TN
31,0.83654785,0.1634522,0,1,False,FN
32,0.83654785,0.1634522,0,0,True,TN
33,0.83654785,0.1634522,0,0,True,TN
34,0.83654785,0.1634522,0,0,True,TN
35,0.83654785,0.1634522,0,0,True,TN
36,0.16562979,0.83437026,1,1,True,TP
37,0.83654785,0.1634522,0,0,True,TN
38,0.83654785,0.1634522,0,1,False,FN
39,0.83654785,0.1634522,0,1,False,FN
40,0.83654785,0.1634522,0,0,True,TN
41,0.83654785,0.1634522,0,0,True,TN
42,0.83654785,0.1634522,0,1,False,FN
43,0.83654785,0.1634522,0,0,True,TN
44,0.83654785,0.1634522,0,0,True,TN
45,0.83654785,0.1634522,0,1,False,FN
46,0.83654785,0.1634522,0,0,True,TN
47,0.99986863,0.00013152628,0,0,True,TN
48,0.83654785,0.1634522,0,1,False,FN
49,0.83654785,0.1634522,0,1,False,FN
50,0.83654785,0.1634522,0,1,False,FN
51,0.83654785,0.1634522,0,0,True,TN
52,0.83654785,0.1634522,0,1,False,FN
53,0.83654785,0.1634522,0,0,True,TN
54,0.83654785,0.1634522,0,1,False,FN
55,0.83654785,0.1634522,0,0,True,TN
56,0.83654785,0.1634522,0,0,True,TN
57,0.83654785,0.1634522,0,0,True,TN
58,0.83654785,0.1634522,0,0,True,TN
59,0.83654785,0.1634522,0,1,False,FN
60,0.9999929,7.022257e-06,0,1,False,FN
61,0.83654785,0.1634522,0,0,True,TN
62,0.83654785,0.1634522,0,0,True,TN
63,0.83654785,0.1634522,0,0,True,TN
64,0.83654785,0.1634522,0,1,False,FN
65,0.83654785,0.1634522,0,0,True,TN
66,0.83654785,0.1634522,0,0,True,TN
67,0.83654785,0.1634522,0,0,True,TN
68,0.83654785,0.1634522,0,0,True,TN
69,0.83654785,0.1634522,0,1,False,FN
70,0.83654785,0.1634522,0,0,True,TN
71,0.83654785,0.1634522,0,1,False,FN
72,0.83654785,0.1634522,0,0,True,TN
73,0.83654785,0.1634522,0,0,True,TN
74,0.83654785,0.1634522,0,1,False,FN
75,0.83654785,0.1634522,0,0,True,TN
76,0.83654785,0.1634522,0,0,True,TN
77,0.83654785,0.1634522,0,0,True,TN
78,0.83654785,0.1634522,0,1,False,FN
79,0.83654785,0.1634522,0,0,True,TN
80,0.83654785,0.1634522,0,0,True,TN
81,0.9999955,4.3650975e-06,0,0,True,TN
82,0.83654785,0.1634522,0,1,False,FN
83,0.83654785,0.1634522,0,0,True,TN
84,0.98577696,0.014223,0,0,True,TN
85,0.83654785,0.1634522,0,0,True,TN
86,0.83654785,0.1634522,0,0,True,TN
87,0.83654785,0.1634522,0,1,False,FN
88,0.83654785,0.1634522,0,0,True,TN
89,0.83654785,0.1634522,0,0,True,TN
90,0.83654785,0.1634522,0,0,True,TN
91,0.83654785,0.1634522,0,0,True,TN
92,0.83654785,0.1634522,0,1,False,FN
93,0.83654785,0.1634522,0,0,True,TN
94,0.83654785,0.1634522,0,0,True,TN
95,0.93063253,0.06936745,0,0,True,TN
96,0.83654785,0.1634522,0,0,True,TN
97,0.83654785,0.1634522,0,0,True,TN
98,0.83654785,0.1634522,0,1,False,FN
99,0.83654785,0.1634522,0,0,True,TN
100,0.83654785,0.1634522,0,0,True,TN
101,0.9999737,2.6187345e-05,0,0,True,TN
102,0.83654785,0.1634522,0,0,True,TN
103,0.83654785,0.1634522,0,0,True,TN
104,0.83654785,0.1634522,0,1,False,FN
105,0.83654785,0.1634522,0,0,True,TN
106,0.83654785,0.1634522,0,0,True,TN
107,0.83654785,0.1634522,0,1,False,FN
108,0.83654785,0.1634522,0,1,False,FN
109,0.83654785,0.1634522,0,1,False,FN
110,0.83654785,0.1634522,0,1,False,FN
111,0.83654785,0.1634522,0,1,False,FN
112,0.83654785,0.1634522,0,0,True,TN
113,0.83654785,0.1634522,0,0,True,TN
114,0.83654785,0.1634522,0,0,True,TN
115,0.83654785,0.1634522,0,0,True,TN
116,0.83654785,0.1634522,0,1,False,FN
117,0.83654785,0.1634522,0,0,True,TN
118,0.83654785,0.1634522,0,0,True,TN
119,0.83654785,0.1634522,0,0,True,TN
120,0.83654785,0.1634522,0,0,True,TN
121,0.83654785,0.1634522,0,0,True,TN
122,0.83654785,0.1634522,0,0,True,TN
123,0.83654785,0.1634522,0,1,False,FN
124,0.83654785,0.1634522,0,0,True,TN
125,0.83654785,0.1634522,0,0,True,TN
126,0.83654785,0.1634522,0,0,True,TN
127,0.83654785,0.1634522,0,0,True,TN
128,0.83654785,0.1634522,0,0,True,TN
129,0.83654785,0.1634522,0,0,True,TN
130,0.83654785,0.1634522,0,0,True,TN
131,0.83654785,0.1634522,0,0,True,TN
132,0.83654785,0.1634522,0,0,True,TN
133,0.83654785,0.1634522,0,0,True,TN
134,0.83654785,0.1634522,0,1,False,FN
135,0.99939644,0.0006033863,0,0,True,TN
136,0.83654785,0.1634522,0,1,False,FN
137,0.83654785,0.1634522,0,0,True,TN
138,0.83654785,0.1634522,0,1,False,FN
139,0.83654785,0.1634522,0,0,True,TN
140,0.83654785,0.1634522,0,0,True,TN
141,0.83654785,0.1634522,0,1,False,FN
142,0.83654785,0.1634522,0,0,True,TN
143,0.83654785,0.1634522,0,0,True,TN
144,0.83654785,0.1634522,0,0,True,TN
145,0.83654785,0.1634522,0,1,False,FN
146,0.83654785,0.1634522,0,1,False,FN
147,0.83654785,0.1634522,0,1,False,FN
148,0.83654785,0.1634522,0,1,False,FN
149,0.83654785,0.1634522,0,1,False,FN
150,0.83654785,0.1634522,0,0,True,TN
151,0.83654785,0.1634522,0,1,False,FN
152,0.83654785,0.1634522,0,1,False,FN
153,0.83654785,0.1634522,0,0,True,TN
154,0.83654785,0.1634522,0,1,False,FN
155,0.83654785,0.1634522,0,1,False,FN
156,0.83654785,0.1634522,0,0,True,TN
157,0.83654785,0.1634522,0,0,True,TN
158,0.83654785,0.1634522,0,0,True,TN
